elapsed_time,id,time,alt,lat,lng,pressure,ohm,hum,co2,temp,rssi
0:14:38,883,14:4:8,32.3,69.29583,16.028906,101033.66,20875.0,19.2656,480.35,41.7813,-82
0:14:40,884,14:4:10,33.8,69.295822,16.028908,101034.56,21011.77,19.1406,480.89,41.7813,-83
0:14:42,885,14:4:12,35.0,69.295822,16.028915,101036.05,21011.77,19.0469,480.81,41.8125,-80
0:14:45,886,14:4:14,35.8,69.295815,16.028931,101034.06,20875.0,18.9063,481.24,41.8438,-79
0:14:47,887,14:4:17,37.8,69.295799,16.028959,101032.16,20875.0,18.9063,481.24,41.8438,-81
0:14:49,888,14:4:19,38.0,69.295792,16.028976,101035.11,20875.0,18.8438,480.66,41.8125,-84
0:14:51,889,14:4:21,38.2,69.295792,16.028978,101033.03,21011.77,18.7344,480.64,41.8438,-79
0:14:53,890,14:4:23,39.6,69.295792,16.028976,101032.02,21011.77,18.5938,480.22,41.8125,-81
0:14:56,891,14:4:25,40.1,69.295784,16.028994,101030.31,21011.77,18.4688,480.35,41.8125,-83
0:14:58,892,14:4:28,41.4,69.295769,16.029011,101032.48,21011.77,18.3594,480.16,41.8438,-83
0:15:0,893,14:4:30,42.5,69.295769,16.02902,101032.72,21011.77,18.2656,480.18,41.875,-83
0:15:2,894,14:4:32,43.4,69.295776,16.029015,101036.25,21011.77,18.0938,480.08,41.8438,-82
0:15:4,895,14:4:34,44.3,69.295776,16.028999,101031.67,21011.77,17.9844,479.73,41.875,-86
0:15:6,896,14:4:36,45.2,69.295776,16.029013,101031.77,20875.0,17.8906,479.54,41.875,-84
0:15:9,897,14:4:38,45.8,69.295784,16.028999,101034.61,20875.0,17.7344,479.36,41.8438,-82
0:15:11,898,14:4:41,46.5,69.295776,16.029011,101030.63,21011.77,17.7656,479.17,41.875,-81
0:15:13,899,14:4:43,46.7,69.295784,16.028997,101031.75,21011.77,17.7969,479.18,41.875,-82
0:15:15,900,14:4:45,47.4,69.295784,16.028992,101032.63,20875.0,17.7969,479.07,41.875,-82
0:15:17,901,14:4:47,48.9,69.295784,16.028994,101033.55,20875.0,17.8906,479.13,41.875,-82
0:15:19,902,14:4:49,50.3,69.295776,16.028999,101031.97,20875.0,17.8906,479.67,41.9063,-81
0:15:22,903,14:4:52,51.2,69.295776,16.028997,101031.14,20875.0,18.0313,480.24,41.875,-83
0:15:24,904,14:4:54,52.2,69.295784,16.028992,101030.42,21011.77,18.0313,480.24,41.875,-81
0:15:26,905,14:4:56,53.1,69.295792,16.028978,101033.68,20875.0,18.0781,480.5,41.9063,-81
0:15:28,906,14:4:58,53.3,69.295792,16.02898,101032.95,20875.0,18.1719,481.08,41.9375,-83
0:15:30,907,14:5:0,52.6,69.295792,16.02898,101035.45,20875.0,18.375,481.14,41.9375,-83
0:15:33,908,14:5:2,52.3,69.295799,16.028969,101036.49,20875.0,18.6406,481.44,41.9375,-81
0:15:35,909,14:5:5,52.6,69.295799,16.028967,101037.63,20875.0,18.9844,481.77,41.9688,-80
0:15:37,910,14:5:7,53.5,69.295799,16.028957,101037.8,20875.0,19.3125,481.11,41.9688,-81
0:15:39,911,14:5:9,52.9,69.295792,16.02898,101035.8,20875.0,19.2969,481.13,42.0,-81
0:15:41,912,14:5:11,51.2,69.295792,16.028988,101038.01,20875.0,19.2969,481.13,42.0,-80
0:15:43,913,14:5:13,49.5,69.295799,16.028976,101033.86,20875.0,19.2656,481.19,42.0,-81
0:15:46,914,14:5:15,48.1,69.295807,16.028959,101032.58,20875.0,19.125,480.61,42.0,-78
0:15:48,915,14:5:18,46.1,69.295815,16.028948,101035.38,20875.0,18.9531,479.87,42.0,-83
0:15:50,916,14:5:20,45.4,69.295815,16.028959,101032.69,20875.0,18.7969,480.51,42.0,-84
0:15:52,917,14:5:22,44.2,69.295807,16.028967,101033.85,21011.77,18.6406,480.7,42.0,-83
0:15:54,918,14:5:24,43.4,69.295815,16.028963,101032.37,21011.77,18.5,480.68,42.0313,-86
0:15:57,919,14:5:26,41.9,69.295815,16.028959,101033.5,21150.0,18.3906,480.25,42.0313,-83
0:15:59,920,14:5:29,40.8,69.295822,16.028944,101033.82,21150.0,18.2813,480.37,42.0625,-86
0:16:1,921,14:5:31,38.0,69.295822,16.028942,101034.91,21150.0,18.2813,480.37,42.0625,-87
0:16:3,922,14:5:33,36.5,69.29583,16.028931,101031.38,21150.0,18.2188,480.31,42.0625,-76
0:16:5,923,14:5:35,34.5,69.295837,16.028931,101022.23,21289.73,18.1563,480.57,42.0625,-75
0:16:7,924,14:5:37,33.2,69.295845,16.028929,101022.83,21289.73,18.3906,480.53,42.0938,-75
0:16:10,925,14:5:39,31.1,69.295845,16.02891,101021.3,21289.73,18.4219,480.31,42.0938,-74
0:16:12,926,14:5:42,30.2,69.295853,16.028902,101021.73,21289.73,18.4531,480.53,42.125,-72
0:16:14,927,14:5:44,26.8,69.29586,16.028896,101022.0,21289.73,18.4844,480.44,42.125,-68
0:16:16,928,14:5:46,25.5,69.295868,16.028904,101023.35,21150.0,18.4844,480.0,42.1563,-70
0:16:18,929,14:5:48,24.6,69.295876,16.028908,101025.04,21150.0,18.4844,480.0,42.1563,-68
0:16:20,930,14:5:50,23.1,69.295883,16.02891,101026.41,21430.97,18.5156,479.9,42.1563,-72
0:16:23,931,14:5:52,22.9,69.295891,16.028919,101029.29,21430.97,18.5,480.38,42.125,-72
0:16:25,932,14:5:55,21.3,69.295906,16.028921,101027.27,21573.77,18.5625,480.36,42.1563,-77
0:16:27,933,14:5:57,19.5,69.295921,16.028927,101030.98,21718.13,18.3125,480.01,42.1563,-72
0:16:29,934,14:5:59,17.2,69.295937,16.028929,101029.05,21718.13,18.0469,479.31,42.1875,-66
0:16:31,935,14:6:1,15.1,69.295937,16.028936,101029.27,21718.13,17.8281,478.76,42.1875,-74
0:16:34,936,14:6:3,13.8,69.295944,16.02894,101030.74,21718.13,17.6406,477.99,42.1875,-74
0:16:36,937,14:6:6,12.7,69.295944,16.028938,101035.55,21718.13,17.5938,477.78,42.2188,-77
0:16:38,938,14:6:8,12.0,69.295952,16.028933,101034.45,21718.13,17.5,477.45,42.2188,-72
0:16:40,939,14:6:10,11.2,69.295952,16.028938,101030.55,21864.09,17.7344,477.51,42.25,-72
0:16:42,940,14:6:12,10.5,69.295952,16.028934,101033.54,21864.09,17.8281,477.12,42.25,-67
0:16:44,941,14:6:14,10.4,69.295952,16.028934,101036.13,21864.09,17.5,477.18,42.2188,-72
0:16:47,942,14:6:16,9.4,69.295959,16.028923,100969.66,21864.09,17.0,477.32,42.2188,-61
0:16:49,943,14:6:19,36.8,69.295944,16.029087,100787.17,22160.89,16.2656,477.35,42.2188,-60
0:16:51,944,14:6:21,77.7,69.295921,16.029327,100552.45,22464.41,15.5781,477.86,42.1875,-66
0:2:33,945,14:6:23,83.4,69.295898,16.029207,100392.11,22618.76,15.2031,474.77,42.1875,-121
0:16:55,946,14:6:25,87.6,69.295914,16.029295,100245.01,22932.76,15.2031,474.77,42.1875,-67
0:16:57,947,14:6:27,91.4,69.295959,16.0294,100109.08,23092.49,14.5,471.37,42.1563,-74
0:2:40,948,14:6:30,98.8,69.295929,16.029293,99981.0,23254.07,13.8047,467.73,42.1563,-113
0:17:2,949,14:6:32,106.6,69.29586,16.029194,99887.51,23417.54,13.6719,462.16,42.0625,-67
0:17:4,950,14:6:34,112.0,69.295868,16.028999,99788.01,23750.29,13.6406,457.25,42.0313,-87
0:17:6,951,14:6:36,116.4,69.295937,16.028976,99697.45,23750.29,13.6406,447.74,42.0,-86
0:2:48,952,14:6:38,124.2,69.295967,16.028929,99529.29,24091.01,13.2969,436.01,41.9063,-120
0:17:11,953,14:6:40,133.2,69.296028,16.028748,99481.52,24264.45,13.5547,432.74,41.8125,-68
0:17:13,954,14:6:43,136.4,69.296043,16.028868,99362.61,24440.0,13.5547,432.74,41.8125,-72
0:2:55,955,14:6:45,148.4,69.296043,16.028978,99246.5,24617.69,13.3359,426.46,41.75,-111
0:17:17,956,14:6:47,156.5,69.296028,16.028849,99139.6,24797.54,13.2422,429.99,41.625,-77
0:17:19,957,14:6:49,165.8,69.296013,16.028666,99024.67,24979.63,13.3203,422.26,41.5938,-70
0:17:21,958,14:6:51,172.2,69.295975,16.028625,98989.34,25163.97,13.3672,418.46,41.5625,-79
0:17:24,959,14:6:53,179.3,69.295944,16.028502,98894.03,25163.97,13.3281,421.19,41.5313,-73
0:3:6,960,14:6:56,187.0,69.29599,16.028511,98863.11,25350.63,13.25,423.83,41.5,-115
0:3:8,961,14:6:58,192.6,69.296036,16.028532,98787.06,25350.63,13.1328,427.84,41.4063,-108
0:17:30,962,14:7:0,199.1,69.296074,16.028372,98676.87,25539.62,13.0625,426.09,41.2813,-72
0:17:32,963,14:7:2,205.8,69.29615,16.028139,98611.02,25731.02,13.0625,426.09,41.2813,-74
0:17:35,964,14:7:4,215.8,69.296249,16.028027,98504.94,25731.02,13.1953,425.1,41.1875,-76
0:17:37,965,14:7:7,221.6,69.296288,16.028069,98459.08,25924.85,13.4297,419.72,41.1563,-76
0:3:19,966,14:7:9,229.3,69.296318,16.028124,98399.86,25924.85,13.2422,417.32,41.1875,-108
0:17:41,967,14:7:11,235.7,69.296394,16.028149,98334.28,26121.15,13.2422,415.69,41.1563,-75
0:17:43,968,14:7:13,239.6,69.296501,16.028027,98272.28,25924.85,13.1719,418.99,41.0938,-86
0:17:45,969,14:7:15,244.5,69.296577,16.027794,98212.44,26121.15,13.0625,418.76,41.0625,-77
0:17:48,970,14:7:17,249.2,69.296654,16.027494,98134.55,26121.15,13.1094,419.97,41.0,-86
0:3:30,971,14:7:20,255.3,69.296822,16.027184,98061.55,26121.15,13.1094,419.97,41.0,-105
0:17:52,972,14:7:22,265.4,69.296928,16.027107,97955.89,26319.99,13.1406,423.87,40.9688,-91
0:17:54,973,14:7:24,272.0,69.297043,16.026934,97866.12,26319.99,13.0703,424.61,40.9688,-76
0:3:36,974,14:7:26,277.2,69.297157,16.026705,97806.97,26319.99,13.0859,426.37,40.9063,-107
0:3:39,975,14:7:28,284.0,69.297241,16.02643,97688.67,26521.42,13.0391,430.69,40.8125,-121
0:3:41,976,14:7:30,291.4,69.297279,16.026178,97591.68,26521.42,13.0312,433.25,40.75,-106
0:18:3,977,14:7:33,303.3,69.297371,16.026003,97465.55,26521.42,13.1875,437.39,40.6875,-78
0:18:5,978,14:7:35,308.4,69.297501,16.025949,97388.08,26725.49,13.0078,439.38,40.5938,-83
0:3:47,979,14:7:37,315.6,69.297615,16.025742,97306.77,26725.49,13.0859,442.23,40.5,-108
0:3:49,980,14:7:39,320.1,69.297668,16.025446,97225.97,26725.49,13.1172,445.82,40.3438,-106
0:3:52,981,14:7:41,326.8,69.297691,16.025331,97155.98,27141.73,12.9844,447.03,40.3125,-107
0:18:14,982,14:7:44,331.2,69.297722,16.025269,97087.92,27141.73,13.0312,448.8,40.1563,-79
0:18:16,983,14:7:46,339.2,69.29776,16.025303,97021.8,27141.73,13.0937,443.84,40.1563,-80
0:18:18,984,14:7:48,345.5,69.297852,16.025328,96939.69,27141.73,13.0937,438.98,40.1563,-93
0:18:20,985,14:7:50,352.8,69.297958,16.025209,96843.41,27353.99,13.1172,444.63,40.0938,-81
0:18:22,986,14:7:52,358.8,69.298065,16.024979,96736.09,27353.99,13.0859,442.14,40.0313,-92
0:18:25,987,14:7:54,367.3,69.298119,16.024754,96634.77,27353.99,13.0547,442.26,39.9375,-82
0:18:27,988,14:7:57,378.4,69.298164,16.024546,96540.33,27353.99,13.0547,442.26,39.9375,-100
0:18:29,989,14:7:59,386.2,69.298218,16.024605,96433.09,27569.14,13.1953,445.23,39.8438,-102
0:18:31,990,14:8:1,393.3,69.29834,16.024616,96346.44,27787.16,13.1953,446.78,39.8125,-97
0:18:33,991,14:8:3,400.7,69.298462,16.024494,96222.78,27787.16,13.2734,445.98,39.8125,-93
0:4:16,992,14:8:5,407.6,69.298561,16.024523,96120.66,27787.16,13.2031,449.76,39.75,-104
0:4:18,993,14:8:8,414.6,69.29863,16.024544,96027.44,28008.17,13.2656,446.72,39.5938,-103
0:4:20,994,14:8:10,425.4,69.298676,16.02437,95923.61,28232.2,13.3281,445.31,39.5313,-118
0:18:42,995,14:8:12,431.8,69.298706,16.024191,95840.7,28232.2,13.2734,448.38,39.4063,-83
0:4:24,996,14:8:14,439.6,69.298744,16.024117,95725.44,28459.32,13.2734,448.38,39.4063,-100
0:4:26,997,14:8:16,445.6,69.298805,16.024202,95619.16,28459.32,13.2422,446.46,39.4063,-106
0:18:49,998,14:8:18,454.5,69.298927,16.0242,95513.56,28459.32,13.2891,446.6,39.3438,-82
0:4:31,999,14:8:21,461.6,69.299126,16.023903,95437.17,28459.32,13.2031,447.31,39.2813,-103
0:18:53,1000,14:8:23,471.1,69.299225,16.023636,95359.05,28459.32,13.1875,448.18,39.2188,-86
0:4:35,1001,14:8:25,478.3,69.299278,16.023394,95265.5,28689.58,13.1719,448.08,39.125,-102
0:4:37,1002,14:8:27,484.9,69.299301,16.023283,95181.94,28689.58,13.1953,448.94,39.0625,-116
0:4:39,1003,14:8:29,491.7,69.29937,16.023291,95099.77,28923.07,13.2109,447.49,38.9375,-102
0:4:42,1004,14:8:31,498.5,69.299484,16.023241,95013.56,28923.07,13.2578,448.35,38.875,-99
0:4:44,1005,14:8:34,511.0,69.29966,16.022921,94908.38,29159.86,13.2578,448.35,38.875,-99
0:4:46,1006,14:8:36,518.0,69.299797,16.022665,94818.77,29159.86,13.2578,448.52,38.8438,-102
0:19:8,1007,14:8:38,526.0,69.299942,16.022535,94686.3,29159.86,13.1562,449.32,38.7188,-84
0:19:10,1008,14:8:40,537.6,69.300064,16.02247,94538.92,29643.57,13.2109,449.8,38.5625,-84
0:19:13,1009,14:8:42,545.0,69.300133,16.02252,94437.03,29890.65,13.4062,448.85,38.4375,-92
0:19:15,1010,14:8:45,552.3,69.300186,16.022316,94317.14,29890.65,13.5781,448.43,38.375,-84
0:4:57,1011,14:8:47,565.3,69.300285,16.02206,94206.17,30141.31,13.5078,447.33,38.2813,-100
0:4:59,1012,14:8:49,571.7,69.30043,16.021891,94118.96,30141.31,13.4531,446.76,38.1875,-119
0:5:1,1013,14:8:51,580.4,69.300545,16.021851,93986.78,30395.62,13.4531,446.76,38.1875,-100
0:19:23,1014,14:8:53,588.5,69.300613,16.021936,93882.02,30395.62,13.4219,446.35,38.125,-88
0:19:26,1015,14:8:55,596.8,69.300636,16.021877,93778.96,30653.68,13.4062,446.13,38.0313,-107
0:19:28,1016,14:8:58,606.0,69.300728,16.021519,93671.64,30653.68,13.5078,444.88,37.9063,-84
0:5:10,1017,14:9:0,618.6,69.300858,16.021341,93557.42,30915.56,13.5859,442.82,37.8438,-97
0:5:12,1018,14:9:2,626.7,69.300995,16.021307,93442.11,30915.56,13.6016,440.93,37.7188,-104
0:19:34,1019,14:9:4,637.2,69.301132,16.021189,93306.39,31181.33,13.5781,440.17,37.6875,-91
0:19:36,1020,14:9:6,645.5,69.301224,16.020908,93197.96,31451.14,13.6094,440.95,37.5938,-84
0:19:39,1021,14:9:9,654.2,69.30127,16.020674,93085.16,31451.14,13.4844,440.47,37.5313,-86
0:5:21,1022,14:9:11,668.4,69.301308,16.020655,92946.45,31451.14,13.5703,439.49,37.4063,-99
0:5:23,1023,14:9:13,677.2,69.301331,16.020653,92827.94,31724.99,13.6328,440.99,37.375,-97
0:19:45,1024,14:9:15,688.2,69.301376,16.020718,92684.34,31724.99,13.5859,440.53,37.3125,-84
0:5:27,1025,14:9:17,698.5,69.301483,16.020866,92554.22,32003.06,13.625,437.81,37.1875,-96
0:19:50,1026,14:9:19,706.8,69.301613,16.021029,92462.73,32003.06,13.7031,437.87,37.1563,-87
0:19:52,1027,14:9:22,716.1,69.301811,16.021177,92300.45,32285.38,13.6406,438.31,37.125,-90
0:5:34,1028,14:9:24,735.2,69.30191,16.02104,92151.45,32285.38,13.7187,437.98,37.0313,-106
0:5:36,1029,14:9:26,746.5,69.301949,16.020992,91988.91,32572.09,13.75,438.16,36.9688,-99
0:5:38,1030,14:9:28,755.7,69.301979,16.021118,91870.25,32572.09,13.75,438.16,36.9688,-105
0:20:0,1031,14:9:30,765.2,69.302048,16.021282,91725.8,32572.09,13.6484,438.05,36.8438,-88
0:5:43,1032,14:9:32,776.4,69.302185,16.021328,91589.91,32863.27,13.6641,438.46,36.7813,-105
0:5:45,1033,14:9:35,793.1,69.302322,16.021175,91456.04,33159.06,13.7031,439.75,36.7188,-100
0:20:7,1034,14:9:37,807.8,69.302368,16.021126,91299.69,33159.06,13.6094,439.46,36.6563,-89
0:20:9,1035,14:9:39,819.2,69.302383,16.021191,91170.19,33159.06,13.6797,441.06,36.5,-90
0:5:51,1036,14:9:41,832.4,69.302429,16.021301,91031.25,33459.52,13.6953,440.74,36.4375,-99
0:5:54,1037,14:9:43,843.8,69.302536,16.021379,90900.42,33459.52,13.6641,442.44,36.4063,-95
0:20:16,1038,14:9:46,853.8,69.302719,16.021284,90774.94,33459.52,13.6641,442.44,36.4063,-91
0:20:18,1039,14:9:48,870.8,69.302765,16.021135,90604.21,34075.01,13.7187,442.19,36.2813,-90
0:6:0,1040,14:9:50,880.5,69.30278,16.021023,90499.0,34390.25,13.6641,441.23,36.0313,-99
0:6:2,1041,14:9:52,891.4,69.302788,16.021067,90347.2,34710.67,13.8672,439.41,35.9375,-96
0:6:4,1042,14:9:54,904.6,69.302872,16.021137,90193.62,35036.37,13.8203,438.6,35.875,-97
0:20:27,1043,14:9:56,914.8,69.303001,16.021231,90081.58,35036.37,13.75,437.36,35.8438,-87
0:20:29,1044,14:9:59,924.7,69.303169,16.021418,89983.42,35367.5,14.0547,435.79,35.8125,-92
0:6:11,1045,14:10:1,939.2,69.303284,16.021494,89869.3,36046.62,14.0391,435.59,35.8125,-96
0:6:13,1046,14:10:3,948.5,69.303398,16.021393,89753.66,36046.62,14.0703,434.16,35.7188,-97
0:20:35,1047,14:10:5,957.1,69.303452,16.021225,89665.38,36046.62,14.0703,434.16,35.7188,-91
0:6:18,1048,14:10:7,965.9,69.303482,16.021223,89556.58,36046.62,13.9687,432.88,35.625,-117
0:6:20,1049,14:10:9,973.3,69.30352,16.021318,89492.37,36046.62,13.8516,431.18,35.4063,-102
0:6:22,1050,14:10:12,983.1,69.303627,16.021492,89408.75,36046.62,13.7891,429.9,35.4063,-107
0:20:44,1051,14:10:14,990.1,69.30368,16.021622,89335.95,36394.87,13.75,428.68,35.3438,-97
0:20:46,1052,14:10:16,998.8,69.303757,16.021734,89211.08,36046.62,13.7969,427.96,35.2188,-99
0:6:28,1053,14:10:18,1006.0,69.303879,16.021687,89135.26,36046.62,13.7656,426.47,35.25,-98
0:20:51,1054,14:10:20,1013.3,69.303963,16.021553,89043.73,36046.62,14.0937,426.49,35.25,-93
0:6:33,1055,14:10:23,1020.0,69.304001,16.021519,88925.08,36046.62,14.0937,426.49,35.25,-98
0:6:35,1056,14:10:25,1032.6,69.304016,16.021593,88846.41,36394.87,14.0937,426.59,35.1563,-96
0:6:37,1057,14:10:27,1041.0,69.304062,16.021749,88739.07,36394.87,14.1094,427.34,35.125,-96
0:20:59,1058,14:10:29,1047.8,69.304176,16.021885,88651.91,36749.14,14.0937,426.8,35.0625,-88
0:6:41,1059,14:10:31,1056.3,69.304291,16.021864,88534.81,36749.14,13.9766,426.26,34.9688,-97
0:6:44,1060,14:10:33,1066.0,69.304359,16.021711,88398.7,36749.14,13.9219,425.98,34.7813,-105
0:21:6,1061,14:10:36,1078.9,69.304375,16.021673,88302.56,36749.14,13.9141,425.81,34.6875,-91
0:21:8,1062,14:10:38,1089.1,69.304382,16.021633,88169.3,36749.14,13.8984,425.68,34.625,-90
0:6:50,1063,14:10:40,1096.3,69.304443,16.021421,88082.25,36749.14,13.9141,425.18,34.5313,-103
0:21:12,1064,14:10:42,1103.4,69.304543,16.021353,88014.78,36749.14,13.9453,425.22,34.4688,-96
0:21:14,1065,14:10:44,1111.8,69.304642,16.021425,87916.5,36749.14,13.875,425.14,34.4063,-93
0:21:17,1066,14:10:47,1119.0,69.304687,16.021652,87832.54,36749.14,13.7969,425.06,34.3438,-89
0:6:59,1067,14:10:49,1129.6,69.304695,16.02177,87764.66,36749.14,13.8359,424.38,34.25,-97
0:7:1,1068,14:10:51,1139.1,69.30471,16.021732,87655.5,37109.56,13.8984,423.65,34.1875,-104
0:7:3,1069,14:10:53,1148.3,69.304779,16.021584,87515.91,36749.14,13.8047,422.82,34.1563,-99
0:7:5,1070,14:10:55,1158.9,69.304871,16.02162,87393.48,36394.87,13.7266,421.88,34.1563,-108
0:21:28,1071,14:10:57,1167.1,69.304977,16.021694,87299.3,36394.87,13.7344,420.29,34.0313,-94
0:7:10,1072,14:11:0,1174.4,69.305145,16.02186,87211.44,36394.87,13.7344,420.29,34.0313,-97
0:21:32,1073,14:11:2,1191.0,69.305244,16.021908,87021.81,36046.62,13.7031,420.15,34.0,-95
0:7:14,1074,14:11:4,1200.4,69.305328,16.021749,86921.61,36394.87,13.625,419.98,33.9063,-99
0:7:16,1075,14:11:6,1211.1,69.305405,16.021626,86784.28,36046.62,13.3047,418.99,33.875,-103
0:21:38,1076,14:11:8,1222.9,69.305428,16.021542,86638.74,35704.19,13.3359,419.05,33.875,-99
0:7:21,1077,14:11:10,1234.6,69.305473,16.021645,86510.74,35367.5,12.9844,420.11,33.75,-99
0:21:43,1078,14:11:13,1248.8,69.305649,16.021753,86402.28,34710.67,12.75,421.09,33.8125,-92
0:21:45,1079,14:11:15,1257.8,69.305763,16.021675,86295.55,34390.25,12.5781,422.14,33.75,-93
0:7:27,1080,14:11:17,1265.8,69.30587,16.021578,86207.3,34390.25,12.5781,422.14,33.75,-100
0:21:49,1081,14:11:19,1275.4,69.305969,16.021473,86094.44,33764.81,12.7031,421.88,33.6875,-91
0:7:32,1082,14:11:21,1284.2,69.306091,16.021435,85990.82,33459.52,12.7422,422.19,33.5938,-104
0:7:34,1083,14:11:24,1293.7,69.306221,16.021606,85863.11,33159.06,12.7266,421.58,33.5938,-103
0:7:36,1084,14:11:26,1307.5,69.306236,16.021709,85767.92,32863.27,12.7734,421.32,33.5,-100
0:7:38,1085,14:11:28,1318.0,69.306252,16.021782,85639.38,32572.09,12.7969,420.72,33.4063,-107
0:7:40,1086,14:11:30,1330.4,69.306274,16.021782,85459.69,32572.09,12.9219,419.16,33.3125,-104
0:7:42,1087,14:11:32,1341.5,69.306396,16.021769,85352.84,32572.09,12.9687,418.38,33.25,-99
0:22:5,1088,14:11:34,1351.0,69.30648,16.021648,85238.91,32863.27,12.9219,418.22,33.25,-107
0:22:7,1089,14:11:37,1360.4,69.306519,16.021481,85144.8,32863.27,12.9219,418.22,33.25,-95
0:22:9,1090,14:11:39,1372.8,69.306541,16.021389,85062.77,32572.09,12.875,417.79,33.1563,-90
0:22:11,1091,14:11:41,1380.4,69.306564,16.021351,84981.92,32285.38,12.9609,417.05,33.0313,-96
0:22:13,1092,14:11:43,1388.0,69.306618,16.021261,84879.14,32003.06,13.0078,416.08,32.9375,-94
0:7:56,1093,14:11:45,1397.6,69.306717,16.021284,84772.91,32003.06,13.1016,416.07,32.9063,-108
0:7:58,1094,14:11:48,1406.3,69.30687,16.021219,84672.0,31724.99,13.1172,416.04,32.875,-103
0:22:20,1095,14:11:50,1421.1,69.306908,16.021177,84546.72,31724.99,13.0312,416.29,32.7813,-98
0:22:22,1096,14:11:52,1431.4,69.306908,16.021164,84396.33,31724.99,12.9687,416.73,32.8438,-99
0:8:4,1097,14:11:54,1445.5,69.306969,16.021132,84227.94,31451.14,12.9687,416.73,32.8438,-107
0:22:26,1098,14:11:56,1455.2,69.307106,16.021141,84136.13,31724.99,12.9219,416.85,32.7188,-108
0:22:29,1099,14:11:58,1464.7,69.307205,16.021236,84031.13,32003.06,12.9609,417.31,32.6875,-92
0:22:31,1100,14:12:1,1473.6,69.307343,16.021458,83932.56,32003.06,12.9609,417.31,32.6875,-96
0:8:13,1101,14:12:3,1493.0,69.307442,16.021435,83771.13,32003.06,12.9609,417.31,32.6875,-102
0:8:15,1102,14:12:5,1502.3,69.307495,16.021282,83673.03,32285.38,13.2969,416.76,32.3438,-116
0:8:17,1103,14:12:7,1510.7,69.307526,16.02125,83577.78,32003.06,13.3437,415.98,32.3125,-102
0:8:19,1104,14:12:9,1520.8,69.307564,16.021336,83434.94,32003.06,13.5937,416.39,32.2188,-105
0:22:42,1105,14:12:11,1530.9,69.307671,16.021507,83329.56,32285.38,13.5,415.23,32.1875,-97
0:22:44,1106,14:12:14,1545.4,69.307869,16.021534,83217.36,32003.06,13.5234,414.94,32.0938,-97
0:8:26,1107,14:12:16,1553.3,69.307968,16.021406,83126.29,32003.06,13.4141,415.14,32.0938,-117
0:8:28,1108,14:12:18,1560.6,69.308044,16.021317,83042.28,32285.38,13.2578,414.62,32.0,-106
0:8:30,1109,14:12:20,1568.6,69.308151,16.021303,82959.16,32003.06,13.25,413.52,31.9063,-106
0:22:53,1110,14:12:22,1575.6,69.308228,16.021439,82869.34,31724.99,13.3125,414.02,31.8281,-98
0:22:55,1111,14:12:25,1584.6,69.308365,16.021547,82776.39,31451.14,13.2422,413.01,31.7344,-103
0:22:57,1112,14:12:27,1600.1,69.308441,16.021559,82640.1,31724.99,13.3047,412.3,31.6563,-98
0:22:59,1113,14:12:29,1612.7,69.308578,16.021641,82483.17,32003.06,13.3047,412.3,31.6563,-108
0:8:41,1114,14:12:31,1623.9,69.308662,16.021828,82370.72,32285.38,13.2891,412.88,31.6094,-112
0:8:43,1115,14:12:33,1633.6,69.308693,16.021923,82260.24,32572.09,13.2656,412.31,31.4531,-106
0:8:46,1116,14:12:35,1641.3,69.308754,16.021879,82156.64,32572.09,13.3125,411.8,31.3594,-108
0:23:8,1117,14:12:38,1650.5,69.308922,16.022003,82067.89,32572.09,13.2187,410.32,31.3125,-100
0:8:50,1118,14:12:40,1662.2,69.309044,16.022104,81983.73,32285.38,13.2109,409.2,31.2969,-114
0:23:12,1119,14:12:42,1670.4,69.30912,16.022081,81885.55,32003.06,13.1641,406.79,31.2344,-106
0:8:54,1120,14:12:44,1677.8,69.309166,16.022041,81803.79,32003.06,13.1797,404.83,31.1563,-108
0:23:16,1121,14:12:46,1685.9,69.309265,16.022074,81708.18,31724.99,13.1797,404.83,31.1563,-110
0:23:19,1122,14:12:48,1693.8,69.309349,16.022181,81618.55,31724.99,13.25,403.54,31.0156,-108
0:23:21,1123,14:12:51,1706.7,69.309441,16.022171,81520.4,31724.99,13.3594,403.33,30.9531,-99
0:9:3,1124,14:12:53,1716.9,69.309517,16.022085,81385.17,32003.06,13.2891,399.38,30.8438,-118
0:9:5,1125,14:12:55,1726.5,69.309563,16.022203,81274.36,32572.09,13.3047,400.63,30.7656,-114
0:9:7,1126,14:12:57,1734.5,69.309586,16.022291,81180.33,32572.09,13.3047,398.95,30.7344,-106
0:23:30,1127,14:12:59,1743.4,69.309631,16.022223,81077.28,32572.09,13.1953,396.39,30.7344,-96
0:9:12,1128,14:13:2,1751.5,69.309776,16.022053,80996.6,32572.09,13.1328,395.58,30.6563,-106
0:23:34,1129,14:13:4,1764.8,69.309853,16.021969,80877.53,32572.09,13.1328,394.78,30.6094,-118
0:9:16,1130,14:13:6,1776.2,69.309906,16.022085,80729.58,32572.09,13.1328,394.78,30.6094,-106
0:9:18,1131,14:13:8,1787.5,69.310005,16.022207,80594.48,33159.06,13.1094,393.23,30.5469,-115
0:23:40,1132,14:13:10,1797.4,69.310127,16.022114,80489.13,33764.81,13.2812,389.28,30.4688,-98
0:23:43,1133,14:13:12,1805.9,69.310196,16.02198,80395.48,33764.81,13.2422,389.77,30.375,-100
