elapsed_time;id;time;alt;lat;lng;pressure;ohm;hum;co2;temp;rssi;seconds
00:24:05;1538;14:27:55;5956.10;69.390938;16.010874;45881.83;109778.66;7.0703;223.28;43739,00;-107,00;1446,67
00:24:07;1539;14:27:57;5971.50;69.391197;16.010895;45803.84;109778.66;7.0391;223.46;22920,00;-107,00;1448,67
00:24:09;1540;14:27:59;5981.80;69.391434;16.010843;45732.04;109778.66;11475,00;223.30;37895,00;-114,00;1450,68
00:24:11;1541;14:28:01;5989.50;69.391685;16.010944;45662.84;109778.66;7.0000;223.00;11597,00;-108,00;1452,68
00:24:13;1542;14:28:03;5998.90;69.391922;16.010849;45592.82;107116.16;7.0469;222.58;10.1328;-106,00;1454,68
00:24:16;1543;14:28:05;6008.40;69.392181;16.010786;45515.88;107116.16;22433,00;222.20;10.1328;-108,00;1457,69
00:24:18;1544;14:28:08;6018.30;69.392548;16.010798;45449.09;107116.16;29373,00;221.92;10.0391;-104,00;1459,69
00:24:20;1545;14:28:10;6032.50;69.392815;16.010839;45389.35;107116.16;29373,00;221.92;10.0391;-114,00;1461,69
00:24:24;1547;14:28:14;6050.80;69.393295;16.010958;45243.56;112570.80;46539,00;221.24;46997,00;-106,00;1465,69
00:24:27;1548;14:28:16;6060.20;69.393547;16.010902;45154.15;112570.80;7.0039;220.98;29830,00;-106,00;1468,70
00:24:29;1549;14:28:18;6070.20;69.393791;16.010941;45084.81;112570.80;7.0156;219.94;44805,00;-107,00;1470,70
00:24:33;1551;14:28:23;6097.90;69.394386;16.011036;44943.61;121829.11;7.1641;217.50;44805,00;-106,00;1474,70
00:24:35;1552;14:28:25;6108.60;69.394638;16.011000;44858.70;121829.11;7.1641;217.50;44805,00;-111,00;1476,71
00:24:37;1553;14:28:27;6119.90;69.394890;16.011122;44790.89;121829.11;7.1289;216.89;30926,00;-108,00;1478,71
00:24:40;1554;14:28:29;6131.80;69.395157;16.011122;44737.43;121829.11;7.1445;216.13;25447,00;-108,00;1481,71
00:24:42;1555;14:28:32;6140.90;69.395561;16.011190;44648.59;121829.11;7.1875;214.67;28734,00;-107,00;1483,72
00:24:44;1556;14:28:34;6156.30;69.395790;16.011312;44575.60;121829.11;7.1562;213.22;24351,00;-105,00;1485,72
00:24:46;1557;14:28:36;6165.10;69.396057;16.011251;44518.16;121829.11;7.1875;212.70;11567,00;-105,00;1487,72
00:24:53;1560;14:28:42;6194.00;69.396820;16.011440;44308.36;121829.11;7.1211;211.96;9.1875;-107,00;1494,73
00:24:55;1561;14:28:45;6207.20;69.397179;16.011509;44250.43;121829.11;7.0937;211.65;9.1562;-106,00;1496,73
00:24:57;1562;14:28:47;6220.10;69.397430;16.011559;44185.12;121829.11;7.0469;210.47;9.1562;-110,00;1498,73
00:24:59;1563;14:28:49;6232.50;69.397713;16.011555;44105.85;125248.84;22433,00;209.31;9.0859;-105,00;1500,73
00:25:01;1564;14:28:51;6242.80;69.397942;16.011652;44041.69;125248.84;16589,00;209.38;22859,00;-106,00;1502,74
00:25:04;1565;14:28:53;6252.10;69.398224;16.011673;43973.76;125248.84;29738,00;209.02;17380,00;-107,00;1505,74
00:25:06;1566;14:28:56;6261.70;69.398605;16.011759;43904.73;125248.84;13667,00;207.34;20668,00;-112,00;1507,74
00:25:08;1567;14:28:58;6276.80;69.398834;16.011803;43831.29;128858.53;13667,00;207.34;20668,00;-113,00;1509,75
00:25:10;1568;14:29:00;6284.50;69.399147;16.011835;43772.97;125248.84;31564,00;205.84;31990,00;-109,00;1511,75
00:25:12;1569;14:29:02;6295.10;69.399376;16.011869;43704.04;125248.84;29738,00;205.13;16285,00;-123,00;1513,75
00:25:14;1570;14:29:04;6305.70;69.399628;16.011923;43623.95;125248.84;26816,00;203.12;35643,00;-105,00;1515,75
00:25:17;1571;14:29:06;6317.40;69.399925;16.011961;43564.21;125248.84;39965,00;203.97;25416,00;-107,00;1518,76
00:25:19;1572;14:29:09;6326.70;69.400276;16.012060;43507.89;121829.11;35582,00;203.48;24320,00;-114,00;1520,76
00:25:21;1573;14:29:11;6341.70;69.400513;16.012054;43429.39;125248.84;32660,00;202.12;38930,00;-107,00;1522,76
00:25:23;1574;14:29:13;6352.10;69.400787;16.012127;43367.82;118584.73;29738,00;201.46;38930,00;-112,00;1524,76
00:25:30;1577;14:29:19;6380.10;69.401566;16.012243;43171.52;115502.58;27546,00;200.05;45870,00;-110,00;1531,77
00:25:32;1578;14:29:22;6395.50;69.401970;16.012199;43117.41;115502.58;38869,00;200.59;28703,00;-108,00;1533,77
00:25:34;1579;14:29:24;6402.00;69.402214;16.012165;43058.61;115502.58;15493,00;200.16;19572,00;-111,00;1535,78
00:25:36;1580;14:29:26;6414.30;69.402473;16.012201;42979.83;115502.58;17319,00;200.63;8.1406;-111,00;1537,78
00:25:38;1581;14:29:28;6424.00;69.402756;16.012152;42920.26;115502.58;33390,00;201.26;8.0937;-107,00;1539,78
00:25:41;1582;14:29:30;6433.40;69.402992;16.012253;42846.86;118584.73;33390,00;201.26;8.0937;-114,00;1542,78
00:25:43;1583;14:29:33;6442.70;69.403397;16.012245;42785.20;118584.73;44713,00;201.27;8.0391;-108,00;1544,79
00:25:47;1585;14:29:37;6467.60;69.403931;16.012287;42662.84;125248.84;14397,00;201.17;31959,00;-106,00;1548,79
00:25:49;1586;14:29:39;6478.60;69.404190;16.012352;42590.93;125248.84;31929,00;201.18;40725,00;-120,00;1550,79
00:25:51;1587;14:29:41;6489.30;69.404488;16.012333;42522.13;125248.84;6.1719;201.63;45839,00;-124,00;1552,80
00:25:54;1588;14:29:43;6499.80;69.404747;16.012320;42475.49;125248.84;6.1680;200.73;44743,00;-114,00;1555,80
00:25:56;1589;14:29:46;6507.20;69.405144;16.012302;42396.69;125248.84;6.1797;200.19;11505,00;-110,00;1557,80
00:25:58;1590;14:29:48;6523.30;69.405449;16.012306;42339.12;125248.84;6.1797;200.19;11505,00;-105,00;1559,80
00:26:00;1591;14:29:50;6531.80;69.405716;16.012325;42275.99;125248.84;19511,00;199.56;16619,00;-107,00;1561,81
00:26:02;1592;14:29:52;6541.10;69.406013;16.012308;42218.44;128858.53;6.1758;198.75;14427,00;-116,00;1563,81
00:26:05;1593;14:29:54;6550.60;69.406258;16.012316;42138.82;132674.41;6.1875;198.66;33786,00;-109,00;1566,81
00:26:07;1594;14:29:57;6560.90;69.406647;16.012302;42078.36;132674.41;6.1875;198.54;34516,00;-112,00;1568,81
00:26:09;1595;14:29:59;6573.80;69.406929;16.012281;42024.77;128858.53;6.1797;198.20;22463,00;-107,00;1570,82
00:26:11;1596;14:30:01;6584.10;69.407211;16.012304;41947.42;128858.53;6.1797;197.22;22463,00;-108,00;1572,82
00:26:13;1597;14:30:03;6595.90;69.407463;16.012342;41890.55;128858.53;6.1797;197.22;22463,00;-106,00;1574,82
00:26:15;1598;14:30:05;6602.70;69.407761;16.012407;41837.06;128858.53;22433,00;196.59;31959,00;-106,00;1576,82
00:26:18;1599;14:30:07;6612.60;69.408005;16.012417;41765.20;128858.53;19511,00;196.03;7.1484;-111,00;1579,83
00:26:20;1600;14:30:10;6622.80;69.408401;16.012430;41707.70;132674.41;44713,00;194.45;7.0898;-112,00;1581,83
00:26:22;1601;14:30:12;6637.10;69.408714;16.012459;41652.39;128858.53;28642,00;194.61;7.0898;-111,00;1583,83
00:26:24;1602;14:30:14;6646.80;69.408951;16.012480;41588.58;128858.53;34851,00;194.73;7.0195;-122,00;1585,83
00:26:26;1603;14:30:16;6656.30;69.409195;16.012518;41525.39;132674.41;45809,00;194.37;43617,00;-109,00;1587,84
00:26:28;1604;14:30:18;6666.40;69.409477;16.012569;41466.08;132674.41;39600,00;194.12;16589,00;-121,00;1589,84
00:26:31;1605;14:30:20;6674.10;69.409714;16.012550;41405.98;132674.41;39600,00;194.12;16589,00;-106,00;1592,84
00:26:35;1607;14:30:25;6695.00;69.410385;16.012602;41279.60;132674.41;21702,00;192.86;35582,00;-124,00;1596,85
00:26:37;1608;14:30:27;6701.00;69.410606;16.012581;41224.12;128858.53;21702,00;192.05;38869,00;-107,00;1598,85
00:26:39;1609;14:30:29;6710.20;69.410896;16.012672;41161.67;132674.41;28277,00;191.70;12206,00;-109,00;1600,85
00:26:42;1610;14:30:31;6719.20;69.411156;16.012732;41099.78;132674.41;43983,00;191.34;33390,00;-111,00;1603,85
00:26:44;1611;14:30:34;6729.50;69.411530;16.012724;41055.36;132674.41;43983,00;191.34;33390,00;-110,00;1605,86
00:26:46;1612;14:30:36;6739.90;69.411789;16.012724;40993.02;132674.41;38869,00;191.31;31929,00;-114,00;1607,86
00:26:48;1613;14:30:38;6751.30;69.412079;16.012823;40920.37;132674.41;22798,00;190.91;37408,00;-121,00;1609,86
00:26:50;1614;14:30:40;6761.10;69.412323;16.012787;40864.83;132674.41;18415,00;190.55;46905,00;-108,00;1611,86
00:26:52;1615;14:30:42;6769.00;69.412605;16.012894;40813.67;136714.66;33756,00;190.47;20241,00;-110,00;1613,87
00:26:55;1616;14:30:44;6777.60;69.412842;16.012886;40728.11;141000.14;35582,00;189.90;39600,00;-126,00;1616,87
00:26:57;1617;14:30:47;6788.40;69.413254;16.012859;40664.91;145553.30;39965,00;190.11;6.1719;-126,00;1618,87
00:26:59;1618;14:30:49;6803.10;69.413574;16.012873;40606.98;145553.30;39965,00;189.66;6.0742;-108,00;1620,87
00:27:01;1619;14:30:51;6811.30;69.413834;16.012920;40536.93;145553.30;39965,00;189.66;6.0742;-106,00;1622,88
00:27:03;1620;14:30:53;6821.00;69.414070;16.012955;40481.10;141000.14;38869,00;188.72;39934,00;-109,00;1624,88
00:27:06;1621;14:30:55;6829.00;69.414360;16.012909;40424.33;141000.14;31929,00;188.18;19480,00;-108,00;1627,88
00:27:08;1622;14:30:57;6838.50;69.414612;16.013023;40362.18;145553.30;26451,00;186.94;23498,00;-114,00;1629,88
00:27:10;1623;14:31:00;6853.60;69.415024;16.012993;40301.44;145553.30;45078,00;186.72;43952,00;-125,00;1631,89
00:27:12;1624;14:31:02;6860.80;69.415268;16.012871;40235.24;145553.30;26451,00;186.01;12540,00;-112,00;1633,89
00:27:16;1626;14:31:06;6878.90;69.415840;16.012831;40101.29;145553.30;12206,00;185.72;11444,00;-110,00;1637,89
00:27:21;1628;14:31:11;6901.50;69.416573;16.012684;39994.83;145553.30;46905,00;185.61;46874,00;-107,00;1642,90
00:27:27;1631;14:31:17;6934.30;69.417442;16.012640;39817.35;145553.30;45078,00;184.88;13271,00;-107,00;1648,91
00:27:32;1633;14:31:21;6951.10;69.418022;16.012516;39693.25;145553.30;31564,00;183.15;42491,00;-112,00;1653,91
00:27:36;1635;14:31:26;6975.20;69.418724;16.012436;39586.53;150400.00;34851,00;182.21;5.1797;-113,00;1657,92
00:27:38;1636;14:31:28;6985.90;69.418983;16.012354;39514.01;150400.00;39600,00;182.15;5.1133;-110,00;1659,92
00:27:40;1637;14:31:30;6996.50;69.419281;16.012295;39457.28;150400.00;34486,00;182.00;5.0703;-112,00;1661,92
00:27:43;1638;14:31:32;7006.40;69.419533;16.012280;39400.34;150400.00;31929,00;181.95;5.0234;-112,00;1664,92
00:27:45;1639;14:31:35;7014.40;69.419945;16.012226;39332.20;155570.16;20607,00;182.46;41730,00;-111,00;1666,93
00:27:47;1640;14:31:37;7032.20;69.420235;16.012161;39278.12;150400.00;45809,00;181.61;31868,00;-110,00;1668,93
00:27:49;1641;14:31:39;7039.90;69.420471;16.012167;39226.94;150400.00;45809,00;181.61;31868,00;-108,00;1670,93
00:27:51;1642;14:31:41;7049.00;69.420761;16.012026;39173.87;150400.00;26816,00;181.53;37347,00;-114,00;1672,93
00:27:53;1643;14:31:43;7058.50;69.421021;16.011999;39105.08;155570.16;30834,00;181.58;45748,00;-113,00;1674,94
00:27:56;1644;14:31:45;7068.10;69.421288;16.012028;39048.60;155570.16;46905,00;181.07;34790,00;-110,00;1677,94
00:28:00;1646;14:31:50;7090.10;69.421989;16.011818;38935.22;161096.59;26451,00;179.64;17624,00;-111,00;1681,94
00:28:02;1647;14:31:52;7100.20;69.422234;16.011763;38872.91;161096.59;43983,00;179.35;43556,00;-114,00;1683,95
00:28:06;1649;14:31:56;7116.40;69.422768;16.011608;38759.79;167018.09;39600,00;179.08;25294,00;-119,00;1687,95
00:28:09;1650;14:31:58;7127.40;69.423050;16.011499;38701.25;173377.80;20607,00;178.76;30407,00;-109,00;1690,95
00:28:11;1651;14:32:01;7140.50;69.423470;16.011351;38653.64;173377.80;38504,00;178.53;29312,00;-111,00;1692,96
00:28:13;1652;14:32:03;7149.90;69.423729;16.011314;38589.99;173377.80;42887,00;177.88;18354,00;-108,00;1694,96
00:28:15;1653;14:32:05;7159.50;69.423996;16.011290;38525.68;180227.00;33756,00;177.89;34425,00;-128,00;1696,96
00:28:20;1655;14:32:09;7180.50;69.424545;16.011099;38412.62;180227.00;6.1680;177.43;11049,00;-108,00;1701,97
00:28:22;1656;14:32:12;7188.80;69.424965;16.011011;38349.55;180227.00;6.1641;177.30;28581,00;-108,00;1703,97
00:28:24;1657;14:32:14;7205.80;69.425278;16.010956;38295.81;180227.00;6.0664;177.65;4.1758;-108,00;1705,97
00:28:26;1658;14:32:16;7214.70;69.425529;16.010872;38243.45;180227.00;6.0469;177.02;4.0898;-110,00;1707,97
00:28:28;1659;14:32:18;7223.70;69.425850;16.010818;38180.49;180227.00;6.0469;177.17;4.0078;-113,00;1709,98
00:28:30;1660;14:32:20;7233.40;69.426132;16.010668;38118.82;173377.80;6.0273;177.21;22706,00;-111,00;1711,98
00:28:33;1661;14:32:22;7244.10;69.426392;16.010550;38062.28;173377.80;6.0234;176.54;28915,00;-114,00;1714,98
00:28:35;1662;14:32:25;7254.20;69.426826;16.010565;38001.52;173377.80;44682,00;176.03;20515,00;-121,00;1716,98
00:28:39;1664;14:32:29;7277.40;69.427391;16.010450;37887.02;173377.80;32629,00;175.01;19419,00;-108,00;1720,99
00:28:41;1665;14:32:31;7285.10;69.427696;16.010496;37834.86;173377.80;21306,00;174.41;13210,00;-115,00;1722,99
00:28:44;1666;14:32:33;7294.40;69.427956;16.010378;37773.87;173377.80;31898,00;173.67;14671,00;-111,00;1726,00
00:28:46;1667;14:32:36;7305.10;69.428352;16.010389;37699.62;180227.00;6.0430;173.38;30742,00;-109,00;1728,00
00:28:48;1668;14:32:38;7320.40;69.428627;16.010468;37648.57;180227.00;6.0586;173.10;16132,00;-109,00;1730,00
00:28:50;1669;14:32:40;7332.60;69.428925;16.010511;37594.00;180227.00;6.0391;173.22;37316,00;-112,00;1732,00
00:28:52;1670;14:32:42;7343.10;69.429245;16.010450;37512.13;173377.80;6.0391;173.22;37316,00;-108,00;1734,00
00:28:57;1672;14:32:46;7362.00;69.429840;16.010399;37407.29;167018.09;6.0508;172.49;34759,00;-111,00;1739,01
00:28:59;1673;14:32:49;7371.20;69.430267;16.010395;37333.46;167018.09;25689,00;172.55;31107,00;-111,00;1741,01
00:29:01;1674;14:32:51;7386.40;69.430534;16.010462;37281.96;167018.09;25689,00;172.08;3.1855;-110,00;1743,02
00:29:03;1675;14:32:53;7395.50;69.430824;16.010345;37230.78;173377.80;32629,00;171.30;3.1309;-115,00;1745,02
00:29:07;1677;14:32:57;7414.20;69.431427;16.010302;37114.65;173377.80;45047,00;170.93;3.0156;-127,00;1749,02
00:29:10;1678;14:32:59;7424.80;69.431709;16.010178;37064.37;173377.80;29707,00;170.89;3.0020;-111,00;1752,03
00:29:12;1679;14:33:02;7439.40;69.432129;16.010162;36993.53;173377.80;35916,00;170.66;46419,00;-107,00;1754,03
00:29:14;1680;14:33:04;7449.60;69.432442;16.010187;36939.38;173377.80;26420,00;170.75;10990,00;-111,00;1756,03
00:29:16;1681;14:33:06;7458.40;69.432693;16.010147;36890.48;173377.80;43952,00;171.11;19756,00;-109,00;1758,03
00:29:18;1682;14:33:08;7466.80;69.433014;16.010067;36832.76;180227.00;29707,00;170.92;18660,00;-111,00;1760,03
00:29:21;1683;14:33:10;7478.30;69.433289;16.010050;36764.68;180227.00;41030,00;170.70;18660,00;-114,00;1763,04
00:29:23;1684;14:33:13;7488.80;69.433693;16.010042;36705.77;180227.00;41030,00;170.70;18660,00;-111,00;1765,04
00:29:25;1685;14:33:15;7503.20;69.433975;16.009953;36661.94;180227.00;36647,00;170.53;23774,00;-108,00;1767,04
00:29:27;1686;14:33:17;7513.70;69.434280;16.009956;36595.30;180227.00;43586,00;169.70;26330,00;-127,00;1769,05
00:29:29;1687;14:33:19;7524.40;69.434570;16.010044;36546.12;180227.00;29707,00;169.02;38384,00;-112,00;1771,05
00:29:31;1688;14:33:21;7534.60;69.434830;16.010004;36489.08;173377.80;11079,00;168.90;27791,00;-110,00;1773,05
00:29:34;1689;14:33:23;7542.90;69.435143;16.010038;36418.06;173377.80;38473,00;168.38;44593,00;-109,00;1776,05
00:29:38;1691;14:33:28;7572.40;69.435852;16.009932;36290.50;167018.09;35551,00;168.64;35096,00;-108,00;1780,06
00:29:40;1692;14:33:30;7583.90;69.436127;16.009857;36225.75;167018.09;32629,00;168.25;24139,00;-111,00;1782,06
00:29:42;1693;14:33:32;7597.70;69.436432;16.009844;36125.01;161096.59;23498,00;168.39;19391,00;-126,00;1784,06
00:29:49;1696;14:33:39;7638.10;69.437531;16.009613;35936.27;161096.59;5.0625;167.10;2.1094;-109,00;1791,07
00:29:51;1697;14:33:41;7651.30;69.437851;16.009626;35857.77;161096.59;5.0156;166.39;2.0957;-108,00;1793,07
00:29:53;1698;14:33:43;7666.30;69.438156;16.009657;35783.79;161096.59;5.0156;166.39;2.0957;-110,00;1795,08
00:29:55;1699;14:33:45;7679.50;69.438469;16.009552;35701.48;150400.00;38443,00;166.38;2.0117;-109,00;1797,08
00:30:00;1701;14:33:50;7703.80;69.439186;16.009243;35585.77;155570.16;28581,00;165.76;40909,00;-115,00;1802,08
00:30:02;1702;14:33:52;7721.80;69.439507;16.009188;35514.37;155570.16;38808,00;165.51;12055,00;-121,00;1804,09
00:30:06;1704;14:33:56;7743.20;69.440163;16.009275;35380.11;161096.59;24198,00;163.70;31778,00;-119,00;1808,09
00:30:08;1705;14:33:58;7754.50;69.440483;16.009308;35326.75;161096.59;24198,00;163.70;31778,00;-114,00;1810,09
00:30:11;1706;14:34:00;7766.40;69.440811;16.009390;35250.19;167018.09;44652,00;162.84;23377,00;-114,00;1813,10
00:30:13;1707;14:34:03;7775.80;69.441368;16.009172;35202.07;167018.09;37712,00;161.79;16072,00;-110,00;1815,10
00:30:17;1709;14:34:07;7799.50;69.442062;16.009018;35081.17;173377.80;45748,00;151.91;1.1035;-110,00;1819,10
00:30:19;1710;14:34:09;7808.90;69.442413;16.009047;35031.95;173377.80;25294,00;146.75;1.0469;-115,00;1821,11
00:30:22;1711;14:34:11;7820.20;69.442734;16.009029;34959.70;173377.80;20180,00;148.04;0.9912;-124,00;1824,11
00:30:24;1712;14:34:14;7831.60;69.443230;16.008995;34902.63;167018.09;26390,00;138.49;0.9351;-113,00;1826,11
00:30:26;1713;14:34:16;7847.50;69.443558;16.009064;34840.32;167018.09;26390,00;138.49;0.9351;-111,00;1828,11
00:30:28;1714;14:34:18;7861.00;69.443878;16.009146;34776.09;161096.59;45017,00;137.09;0.8628;-111,00;1830,12
00:30:35;1717;14:34:24;7890.50;69.444839;16.009321;34580.17;161096.59;22737,00;139.24;0.6250;-118,00;1837,12
00:30:37;1718;14:34:27;7899.60;69.445312;16.009287;34523.91;167018.09;38808,00;137.68;0.5396;-112,00;1839,13
00:30:43;1721;14:34:33;7933.30;69.446220;16.009342;34354.35;167018.09;46844,00;131.25;0.3716;-113,00;1845,13
00:30:45;1722;14:34:35;7944.00;69.446487;16.009249;34297.93;173377.80;26390,00;130.93;0.3101;-114,00;1847,14
00:30:48;1723;14:34:37;7955.60;69.446793;16.009216;34253.72;173377.80;12145,00;128.64;0.2700;-112,00;1850,14
00:30:50;1724;14:34:40;7966.90;69.447212;16.009073;34193.62;173377.80;43922,00;128.45;0.2113;-109,00;1852,14
00:30:52;1725;14:34:42;7977.80;69.447464;16.009008;34140.70;173377.80;34425,00;130.85;0.1285;-112,00;1854,14
00:30:54;1726;14:34:44;7986.50;69.447777;16.008888;34092.18;173377.80;35886,00;130.53;0.0565;-111,00;1856,15
00:30:56;1727;14:34:46;7995.30;69.448021;16.008902;34036.45;180227.00;35886,00;130.53;0.0565;-111,00;1858,15
00:30:59;1728;14:34:48;8003.20;69.448334;16.008747;33975.66;180227.00;18354,00;131.30;0.0565;-110,00;1861,15
00:31:01;1729;14:34:51;8010.10;69.448769;16.008568;33930.60;187624.42;20180,00;132.38;0.0431;-110,00;1863,15
00:31:03;1730;14:34:53;8024.20;69.449013;16.008528;33884.80;187624.42;17624,00;133.30;0.0004;-110,00;1865,16
00:31:05;1731;14:34:55;8035.40;69.449326;16.008411;33829.87;195637.61;42826,00;133.92;-0.0424;-112,00;1867,16
00:31:07;1732;14:34:57;8045.50;69.449623;16.008293;33777.61;204347.81;19085,00;135.62;-0.1678;-111,00;1869,16
00:31:09;1733;14:34:59;8057.50;69.449898;16.008224;33723.07;204347.81;43922,00;136.88;-0.2239;-121,00;1871,16
00:31:12;1734;14:35:01;8067.00;69.450233;16.008068;33679.91;204347.81;43922,00;136.88;-0.2239;-109,00;1874,17
00:31:14;1735;14:35:04;8074.80;69.450699;16.007864;33621.09;195637.61;12145,00;136.68;-0.2800;-113,00;1876,17
00:31:16;1736;14:35:06;8091.70;69.450974;16.007751;33569.44;195637.61;43556,00;137.50;-0.3655;-108,00;1878,17
00:31:18;1737;14:35:08;8099.90;69.451302;16.007656;33528.43;195637.61;17624,00;137.86;-0.3789;-110,00;1880,17
00:31:20;1738;14:35:10;8109.10;69.451569;16.007559;33478.41;195637.61;27485,00;138.68;-0.3789;-112,00;1882,18
00:31:25;1740;14:35:14;8128.50;69.452187;16.007328;33368.96;195637.61;45017,00;141.22;-0.4670;-115,00;1887,18
00:31:27;1741;14:35:17;8142.30;69.452606;16.007187;33319.39;195637.61;45017,00;141.22;-0.4670;-125,00;1889,18
00:31:29;1742;14:35:19;8152.10;69.452911;16.007088;33265.73;195637.61;33695,00;141.15;-0.5098;-109,00;1891,19
00:31:33;1744;14:35:23;8172.30;69.453491;16.006861;33160.41;195637.61;35521,00;142.27;-0.5791;-124,00;1895,19
00:31:36;1745;14:35:25;8182.00;69.453804;16.006769;33116.25;195637.61;37347,00;142.46;-0.6514;-120,00;1898,19
00:31:38;1746;14:35:28;8192.30;69.454262;16.006578;33063.00;204347.81;11414,00;142.70;-0.7207;-114,00;1900,20
00:31:42;1748;14:35:32;8216.90;69.454857;16.006258;32958.35;195637.61;22737,00;143.35;-0.7632;-108,00;1904,20
00:31:44;1749;14:35:34;8226.60;69.455124;16.006050;32906.05;195637.61;27485,00;143.22;-0.8062;-110,00;1906,20
00:31:46;1750;14:35:36;8234.20;69.455421;16.005888;32857.95;195637.61;5.0000;143.54;-0.8325;-108,00;1908,21
00:31:49;1751;14:35:38;8246.00;69.455734;16.005716;32801.57;195637.61;5.0430;143.93;-0.8486;-123,00;1911,21
00:31:51;1752;14:35:41;8262.20;69.456161;16.005421;32738.65;195637.61;5.0898;143.48;-0.8623;-111,00;1913,21
00:31:53;1753;14:35:43;8272.20;69.456467;16.005188;32672.71;195637.61;5.0742;143.15;-0.9316;-112,00;1915,21
00:31:57;1755;14:35:47;8292.90;69.457077;16.004835;32580.33;195637.61;5.0859;142.83;-1.0166;-124,00;1919,22
00:32:00;1756;14:35:49;8301.40;69.457397;16.004730;32529.91;195637.61;5.1016;142.62;-1.0303;-113,00;1922,22
00:32:02;1757;14:35:52;8309.70;69.457809;16.004435;32473.84;195637.61;5.1484;143.42;-1.0869;-111,00;1924,22
00:32:04;1758;14:35:54;8325.70;69.458076;16.004190;32423.22;187624.42;5.1484;143.42;-1.0869;-109,00;1926,23
00:32:06;1759;14:35:56;8335.10;69.458405;16.004059;32375.39;187624.42;5.1484;143.42;-1.0869;-119,00;1928,23
00:32:08;1760;14:35:58;8345.40;69.458656;16.003862;32318.68;187624.42;12175,00;143.75;-1.2012;-112,00;1930,23
00:32:10;1761;14:36:00;8354.90;69.458939;16.003708;32262.09;195637.61;29707,00;143.10;-1.2305;-109,00;1932,23
00:32:13;1762;14:36:02;8365.90;69.459251;16.003609;32214.89;195637.61;29707,00;143.10;-1.2305;-114,00;1935,24
00:32:15;1763;14:36:05;8377.30;69.459641;16.003416;32172.80;195637.61;29707,00;142.86;-1.2734;-113,00;1937,24
00:32:17;1764;14:36:07;8388.20;69.459892;16.003284;32110.26;195637.61;15462,00;142.88;-1.3164;-113,00;1939,24
00:32:19;1765;14:36:09;8398.60;69.460197;16.003189;32053.46;204347.81;24593,00;142.96;-1.3457;-112,00;1941,24
00:32:21;1766;14:36:11;8410.10;69.460426;16.003061;32003.94;204347.81;40664,00;143.17;-1.3721;-121,00;1943,25
00:32:26;1768;14:36:15;8427.00;69.460937;16.002831;31909.66;204347.81;33725,00;142.52;-1.4580;-114,00;1948,25
00:32:28;1769;14:36:18;8444.70;69.461327;16.002680;31846.84;195637.61;33725,00;142.52;-1.4580;-112,00;1950,25
00:32:30;1770;14:36:20;8453.80;69.461617;16.002617;31801.50;204347.81;12540,00;142.57;-1.5000;-112,00;1952,26
00:32:34;1772;14:36:24;8472.20;69.462112;16.002436;31687.95;195637.61;23498,00;141.99;-1.5693;-112,00;1956,26
00:32:39;1774;14:36:29;8493.10;69.462708;16.002249;31593.57;187624.42;12175,00;141.81;-1.6982;-128,00;1961,27
00:32:41;1775;14:36:31;8507.40;69.462944;16.002230;31555.37;187624.42;13636,00;141.30;-1.7109;-122,00;1963,27
00:32:43;1776;14:36:33;8518.10;69.463196;16.002151;31502.82;187624.42;13636,00;141.30;-1.7109;-113,00;1965,27
00:32:52;1780;14:36:42;8555.80;69.464317;16.001650;31296.43;187624.42;25324,00;140.27;-1.8525;-122,00;1974,28
00:32:56;1782;14:36:46;8580.90;69.464851;16.001467;31197.99;187624.42;35916,00;139.55;-1.9219;-113,00;1978,29
00:33:01;1784;14:36:50;8600.90;69.465355;16.001364;31097.80;195637.61;40664,00;140.13;-1.9512;-111,00;1983,29
00:33:05;1786;14:36:55;8626.70;69.465988;16.001127;31004.96;195637.61;29342,00;139.00;-2.0352;-129,00;1987,30
00:33:09;1788;14:36:59;8648.50;69.466507;16.000935;30898.27;195637.61;31533,00;137.48;-2.1074;-119,00;1991,30
00:33:11;1789;14:37:01;8657.80;69.466774;16.000916;30858.49;195637.61;31533,00;137.48;-2.1074;-114,00;1993,30
00:33:14;1790;14:37:03;8666.60;69.467033;16.000711;30807.27;195637.61;24593,00;137.79;-2.1621;-120,00;1996,31
00:33:24;1795;14:37:14;8724.70;69.468468;15.999906;30540.98;204347.81;19480,00;136.81;-2.3066;-115,00;2006,32
00:33:27;1796;14:37:16;8735.20;69.468750;15.999565;30498.76;213850.02;46508,00;136.49;-2.3496;-125,00;2009,32
00:33:29;1797;14:37:19;8747.40;69.469147;15.999171;30452.49;213850.02;46508,00;136.49;-2.3496;-118,00;2011,33
00:33:31;1798;14:37:21;8756.80;69.469398;15.998962;30398.98;224257.33;30803,00;136.51;-2.3496;-122,00;2013,33
00:33:33;1799;14:37:23;8768.80;69.469688;15.998616;30342.34;224257.33;16558,00;136.30;-2.4062;-113,00;2015,33
00:33:35;1800;14:37:25;8781.50;69.469933;15.998457;30280.15;224257.33;32629,00;135.78;-2.4180;-113,00;2017,33
00:33:38;1801;14:37:27;8792.60;69.470215;15.998148;30231.69;235705.48;32629,00;135.44;-2.4492;-112,00;2020,34
00:33:40;1802;14:37:30;8803.80;69.470543;15.997825;30162.14;235705.48;16558,00;134.33;-2.5312;-113,00;2022,34
